STATE_ABBR,STATE,COUNTY,STATEFP,CNTYFP,CNTYTVHH,DMAINDEX,DMA
WV ,West Virginia,Webster                     ,54,101,3850,166,CLARKSBURG (WV) - WESTON (WV)                                        
WV ,West Virginia,Wetzel                      ,54,103,6880,150,WHEELING (WV) - STEUBENVILLE (OH)                                    
WV ,West Virginia,Wirt                        ,54,105,2340,61,CHARLESTON (WV) - HUNTINGTON (WV)                                    
WV ,West Virginia,Wood                        ,54,107,35920,188,PARKERSBURG (WV)                                                     
WV ,West Virginia,Wyoming                     ,54,109,10080,149,BLUEFIELD (WV) - BECKLEY (WV) - OAK HILL (WV)                        
WI ,Wisconsin,Adams                       ,55,1,8210,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WI ,Wisconsin,Ashland                     ,55,3,6520,136,DULUTH (MN) - SUPERIOR (WI)                                          
WI ,Wisconsin,Barron                      ,55,5,17970,14,MINNEAPOLIS (MN) - ST. PAUL (MN)                                     
WI ,Wisconsin,Bayfield                    ,55,7,6120,136,DULUTH (MN) - SUPERIOR (WI)                                          
WI ,Wisconsin,Brown                       ,55,9,90160,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Buffalo                     ,55,11,5510,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Burnett                     ,55,13,6600,14,MINNEAPOLIS (MN) - ST. PAUL (MN)                                     
WI ,Wisconsin,Calumet                     ,55,15,15740,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Chippewa                    ,55,17,21720,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Clark                       ,55,19,11760,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Columbia                    ,55,21,20940,86,MADISON (WI)                                                         
WI ,Wisconsin,Crawford                    ,55,23,6770,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Dane                        ,55,25,176330,86,MADISON (WI)                                                         
WI ,Wisconsin,Dodge                       ,55,27,32270,31,MILWAUKEE (WI)                                                       
WI ,Wisconsin,Door                        ,55,29,12120,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Douglas                     ,55,31,17820,136,DULUTH (MN) - SUPERIOR (WI)                                          
WI ,Wisconsin,Dunn                        ,55,33,14500,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Eau Claire                  ,55,35,36290,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Florence                    ,55,37,2080,177,MARQUETTE (MI)                                                       
WI ,Wisconsin,Fond du Lac                 ,55,39,37490,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Forest                      ,55,41,4180,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WI ,Wisconsin,Grant                       ,55,43,18490,86,MADISON (WI)                                                         
WI ,Wisconsin,Green                       ,55,45,13480,86,MADISON (WI)                                                         
WI ,Wisconsin,Green Lake                  ,55,47,7680,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Iowa                        ,55,49,8880,86,MADISON (WI)                                                         
WI ,Wisconsin,Iron                        ,55,51,3160,136,DULUTH (MN) - SUPERIOR (WI)                                          
WI ,Wisconsin,Jackson                     ,55,53,7190,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Jefferson                   ,55,55,28580,31,MILWAUKEE (WI)                                                       
WI ,Wisconsin,Juneau                      ,55,57,9830,86,MADISON (WI)                                                         
WI ,Wisconsin,Kenosha                     ,55,59,58240,31,MILWAUKEE (WI)                                                       
WI ,Wisconsin,Kewaunee                    ,55,61,7740,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,La Crosse                   ,55,63,42040,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Lafayette                   ,55,65,6150,86,MADISON (WI)                                                         
WI ,Wisconsin,Langlade                    ,55,67,8470,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WI ,Wisconsin,Lincoln                     ,55,69,11890,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WI ,Wisconsin,Manitowoc                   ,55,71,32790,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Marathon                    ,55,73,48500,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WI ,Wisconsin,Marinette                   ,55,75,17900,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Marquette                   ,55,77,6230,86,MADISON (WI)                                                         
WI ,Wisconsin,Menominee                   ,55,78,1390,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Milwaukee                   ,55,79,371720,31,MILWAUKEE (WI)                                                       
WI ,Wisconsin,Monroe                      ,55,81,15310,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Oconto                      ,55,83,14430,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Oneida                      ,55,85,15620,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WI ,Wisconsin,Outagamie                   ,55,87,62410,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Ozaukee                     ,55,89,31770,31,MILWAUKEE (WI)                                                       
WI ,Wisconsin,Pepin                       ,55,91,2750,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Pierce                      ,55,93,13300,14,MINNEAPOLIS (MN) - ST. PAUL (MN)                                     
WI ,Wisconsin,Polk                        ,55,95,16710,14,MINNEAPOLIS (MN) - ST. PAUL (MN)                                     
WI ,Wisconsin,Portage                     ,55,97,25310,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WI ,Wisconsin,Price                       ,55,99,6450,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WI ,Wisconsin,Racine                      ,55,101,71290,31,MILWAUKEE (WI)                                                       
WI ,Wisconsin,Richland                    ,55,103,6940,86,MADISON (WI)                                                         
WI ,Wisconsin,Rock                        ,55,105,59160,86,MADISON (WI)                                                         
WI ,Wisconsin,Rusk                        ,55,107,5920,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Sauk                        ,55,111,22160,86,MADISON (WI)                                                         
WI ,Wisconsin,Sawyer                      ,55,113,6550,136,DULUTH (MN) - SUPERIOR (WI)                                          
WI ,Wisconsin,Shawano                     ,55,115,16160,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Sheboygan                   ,55,117,44180,31,MILWAUKEE (WI)                                                       
WI ,Wisconsin,St. Croix                   ,55,109,24770,14,MINNEAPOLIS (MN) - ST. PAUL (MN)                                     
WI ,Wisconsin,Taylor                      ,55,119,7560,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WI ,Wisconsin,Trempealeau                 ,55,121,10840,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Vernon                      ,55,123,10920,123,LA CROSSE (WI) - EAU CLAIRE (WI)                                     
WI ,Wisconsin,Vilas                       ,55,125,9330,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WI ,Wisconsin,Walworth                    ,55,127,35690,31,MILWAUKEE (WI)                                                       
WI ,Wisconsin,Washburn                    ,55,129,6760,14,MINNEAPOLIS (MN) - ST. PAUL (MN)                                     
WI ,Wisconsin,Washington                  ,55,131,45870,31,MILWAUKEE (WI)                                                       
WI ,Wisconsin,Waukesha                    ,55,133,140740,31,MILWAUKEE (WI)                                                       
WI ,Wisconsin,Waupaca                     ,55,135,20150,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Waushara                    ,55,137,9500,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Winnebago                   ,55,139,62290,69,GREEN BAY (WI) - APPLETON (WI)                                       
WI ,Wisconsin,Wood                        ,55,141,30270,134,WAUSAU (WI) - RHINELANDER (WI)                                       
WY ,Wyoming,Albany                      ,56,1,12390,18,DENVER (CO)                                                          
WY ,Wyoming,Big Horn                    ,56,3,4210,170,BILLINGS (MT)                                                        
WY ,Wyoming,Campbell                    ,56,5,12640,18,DENVER (CO)                                                          
WY ,Wyoming,Carbon                      ,56,7,5700,18,DENVER (CO)                                                          
WY ,Wyoming,Converse                    ,56,9,4680,200,CASPER (WY) - RIVERTON (WY)                                          
WY ,Wyoming,Crook                       ,56,11,2240,175,RAPID CITY (SD)                                                      
WY ,Wyoming,Fremont                     ,56,13,13380,200,CASPER (WY) - RIVERTON (WY)                                          
WY ,Wyoming,Goshen                      ,56,15,4940,197,CHEYENNE (WY) - SCOTTSBLUF (NE)                                      
WY ,Wyoming,Hot Springs                 ,56,17,2040,200,CASPER (WY) - RIVERTON (WY)                                          
WY ,Wyoming,Johnson                     ,56,19,2940,18,DENVER (CO)                                                          
